make,model,make_year,fuel_type,transmission,kms_driven,engine_size,body_type,resale_price,key
Mitsubishi,Strada,2021,Diesel,Manual,8000.0,2.4,Pickup-trucks,1100000.0,Mitsubishi Strada
Jetour,Dashing,2023,Gasoline,Automatic,5500.0,1.5,Suv,1100000.0,Jetour Dashing
Mitsubishi,Pajero,2013,Diesel,Automatic,115000.0,3.2,Suv,1100000.0,Mitsubishi Pajero
Toyota,Fortuner,2017,Diesel,Automatic,50000.0,2.39,Suv,1100000.0,Toyota Fortuner
MG,HS,2022,Gasoline,Automatic,18000.0,1.5,Suv,1100000.0,MG HS
Mazda,CX-9,2019,Gasoline,Automatic,95000.0,2.5,Suv,1100000.0,Mazda CX-9
Hyundai,Tucson,2023,Gasoline,Automatic,23027.0,2.0,Suv,1100000.0,Hyundai Tucson
Toyota,Innova,2021,Diesel,Automatic,35000.0,2.8,Mpv,1100000.0,Toyota Innova
Hyundai,Grand,2015,Diesel,Automatic,100000.0,2.5,Minivans,1100000.0,Hyundai Grand
Foton,View,2017,Diesel,Manual,39000.0,2.8,Van,1100000.0,Foton View
Toyota,Fortuner,2017,Diesel,Automatic,30000.0,2.4,Suv,1120000.0,Toyota Fortuner
Ford,Territory,2022,Gasoline,Cvt,16000.0,1.49,Crossover,1120000.0,Ford Territory
Suzuki,Jimny,2020,Gasoline,Manual,1.0,1.46,Suv,1128000.0,Suzuki Jimny
Mitsubishi,Montero,2019,Diesel,Manual,41000.0,2.44,Suv,1128000.0,Mitsubishi Montero
Mitsubishi,Montero,2016,Diesel,Automatic,55000.0,2.4,Suv,1128000.0,Mitsubishi Montero
Toyota,Innova,2018,Diesel,Automatic,28000.0,2.76,Mpv,1130000.0,Toyota Innova
Mitsubishi,Xpander,2022,Gasoline,Automatic,987.0,1.5,Mpv,1130000.0,Mitsubishi Xpander
Subaru,WRX,2017,Gasoline,Cvt,20000.0,2.0,Sedan,1130000.0,Subaru WRX
Mitsubishi,Montero,2016,Diesel,Automatic,68000.0,2.44,Suv,1138000.0,Mitsubishi Montero
Mitsubishi,Montero,2017,Diesel,Automatic,30000.0,2.44,Suv,1138000.0,Mitsubishi Montero
Mitsubishi,Montero,2018,Diesel,Automatic,45000.0,2.44,Suv,1148000.0,Mitsubishi Montero
Ford,Ranger,2020,Diesel,Automatic,4170.0,2.0,Pickup-trucks,1150000.0,Ford Ranger
Honda,Civic,2018,Gasoline,Cvt,8000.0,1.5,Sedan,1150000.0,Honda Civic
Nissan,NP300,2019,Diesel,Automatic,20000.0,2.5,Pickup-trucks,1150000.0,Nissan NP300
Suzuki,Jimny,2022,Gasoline,Manual,85000.0,1.46,Suv,1150000.0,Suzuki Jimny
Toyota,Hilux,2016,Diesel,Automatic,80000.0,2.76,Pickup-trucks,1150000.0,Toyota Hilux
Toyota,Hilux,2018,Diesel,Manual,20000.0,2.76,Pickup-trucks,1150000.0,Toyota Hilux
Honda,CR-V,2018,Gasoline,Cvt,50000.0,1.5,Suv,1150000.0,Honda CR-V
Mitsubishi,Strada,2020,Diesel,Automatic,80000.0,2.4,Pickup-trucks,1150000.0,Mitsubishi Strada
Geely,Azkarra,2022,Gasoline,Dual-clutch,22000.0,1.48,Crossover,1150000.0,Geely Azkarra
Toyota,Fortuner,2018,Diesel,Automatic,60000.0,2.39,Suv,1150000.0,Toyota Fortuner
Toyota,Fortuner,2016,Diesel,Automatic,55000.0,2.76,Suv,1150000.0,Toyota Fortuner
Nissan,Terra,2020,Diesel,Automatic,65000.0,2.49,Suv,1150000.0,Nissan Terra
Mitsubishi,Montero,2020,Diesel,Manual,37000.0,2.44,Suv,1158000.0,Mitsubishi Montero
Ford,Ranger,2020,Diesel,Automatic,27120.0,2.0,Pickup-trucks,1158000.0,Ford Ranger
Toyota,Hilux,2018,Diesel,Automatic,36000.0,2.76,Pickup-trucks,1158000.0,Toyota Hilux
Ford,Everest,2018,Diesel,Automatic,41000.0,2.2,Suv,1168000.0,Ford Everest
Toyota,Corolla,2022,Gasoline,Cvt,20000.0,1.6,Sedan,1170000.0,Toyota Corolla
Isuzu,mu-X,2018,Diesel,Automatic,30000.0,3.0,Suv,1170000.0,Isuzu mu-X
Toyota,Innova,2022,Diesel,Automatic,13708.0,2.76,Mpv,1175000.0,Toyota Innova
Mitsubishi,Montero,2016,Diesel,Manual,1.0,2.44,Suv,1180000.0,Mitsubishi Montero
Toyota,Fortuner,2016,Diesel,Automatic,24000.0,2.39,Suv,1180000.0,Toyota Fortuner
Toyota,Fortuner,2016,Diesel,Automatic,80000.0,2.39,Suv,1180000.0,Toyota Fortuner
Mitsubishi,Strada,2023,Diesel,Automatic,15000.0,2.4,Pickup-trucks,1180000.0,Mitsubishi Strada
Nissan,NP300,2021,Diesel,Manual,21000.0,2.5,Pickup-trucks,1188000.0,Nissan NP300
Isuzu,mu-X,2018,Diesel,Automatic,62000.0,3.0,Suv,1188000.0,Isuzu mu-X
Toyota,Corolla,2021,Gasoline,Cvt,13000.0,1.8,Crossover,1189000.0,Toyota Corolla
Mazda,CX-5,2018,Gasoline,Automatic,40000.0,2.0,Crossover,1190000.0,Mazda CX-5
Toyota,Fortuner,2017,Diesel,Automatic,50000.0,2.39,Suv,1190000.0,Toyota Fortuner
Ford,Everest,2017,Diesel,Automatic,60000.0,3.2,Suv,1190000.0,Ford Everest
Toyota,Innova,2022,Diesel,Automatic,7000.0,2.76,Mpv,1190000.0,Toyota Innova
Mitsubishi,Montero,2017,Diesel,Automatic,24300.0,2.4,Suv,1198000.0,Mitsubishi Montero
Lincoln,Navigator,2010,Gasoline,Automatic,53000.0,5.4,Suv,1198000.0,Lincoln Navigator
Toyota,Hiace,2019,Diesel,Manual,17000.0,2.76,Van,1198000.0,Toyota Hiace
Audi,Q3,2013,Diesel,Automatic,1.0,1.97,Suv,1198000.0,Audi Q3
Ford,Ranger,2020,Diesel,Automatic,27000.0,2.0,Pickup-trucks,1198000.0,Ford Ranger
Mitsubishi,Montero,2019,Diesel,Automatic,9000.0,2.44,Suv,1198000.0,Mitsubishi Montero
Mitsubishi,Montero,2018,Diesel,Automatic,37000.0,2.44,Suv,1198000.0,Mitsubishi Montero
Toyota,Alphard,2013,Gasoline,Automatic,63000.0,3.5,Mpv,1200000.0,Toyota Alphard
Foton,Traveller,2022,Diesel,Manual,8000.0,2.8,Van,1200000.0,Foton Traveller
Mitsubishi,Montero,2016,Diesel,Automatic,25000.0,2.4,Suv,1200000.0,Mitsubishi Montero
Toyota,Innova,2018,Diesel,Automatic,25000.0,2.76,Mpv,1200000.0,Toyota Innova
BMW,X3,2009,Gasoline,Automatic,40000.0,2.0,Suv,1200000.0,BMW X3
Geely,Okavango,2022,Gasoline,Dual-clutch,20000.0,1.48,Suv,1200000.0,Geely Okavango
Toyota,Fortuner,2017,Diesel,Automatic,75000.0,2.39,Suv,1200000.0,Toyota Fortuner
Isuzu,mu-X,2018,Diesel,Automatic,25000.0,3.0,Suv,1200000.0,Isuzu mu-X
Subaru,XV,2019,Gasoline,Cvt,39000.0,2.0,Crossover,1200000.0,Subaru XV
BMW,5,2016,Diesel,Automatic,82000.0,2.0,Sedan,1200000.0,BMW 5
Suzuki,Jimny,2020,Gasoline,Automatic,28000.0,1.46,Suv,1200000.0,Suzuki Jimny
Ford,Everest,2018,Diesel,Automatic,38000.0,2.0,Suv,1200000.0,Ford Everest
Ford,Everest,2020,Diesel,Automatic,80000.0,2.0,Suv,1200000.0,Ford Everest
Mitsubishi,Montero,2018,Diesel,Automatic,1.0,2.44,Suv,1208000.0,Mitsubishi Montero
Ford,Ranger,2022,Diesel,Automatic,2000.0,2.2,Pickup-trucks,1218000.0,Ford Ranger
Nissan,Terra,2019,Diesel,Automatic,30000.0,2.49,Suv,1220000.0,Nissan Terra
Toyota,Fortuner,2018,Diesel,Automatic,45000.0,2.4,Suv,1220000.0,Toyota Fortuner
Toyota,Fortuner,2018,Diesel,Automatic,37000.0,2.4,Suv,1225000.0,Toyota Fortuner
Toyota,Fortuner,2017,Diesel,Automatic,31000.0,2.4,Suv,1225000.0,Toyota Fortuner
Toyota,Hiace,2021,Diesel,Manual,29000.0,2.76,Van,1228000.0,Toyota Hiace
Toyota,Fortuner,2018,Diesel,Automatic,80000.0,2.4,Suv,1228000.0,Toyota Fortuner
Toyota,Fortuner,2018,Diesel,Automatic,70000.0,2.4,Suv,1230000.0,Toyota Fortuner
Nissan,NP300,2022,Diesel,Automatic,13000.0,2.5,Pickup-trucks,1235000.0,Nissan NP300
Ford,Explorer,2015,Gasoline,Automatic,1.0,3.5,Suv,1238000.0,Ford Explorer
Toyota,Fortuner,2018,Diesel,Automatic,50000.0,2.49,Suv,1240000.0,Toyota Fortuner
Toyota,Fortuner,2018,Diesel,Automatic,40000.0,2.4,Suv,1240000.0,Toyota Fortuner
Toyota,Fortuner,2017,Diesel,Automatic,80000.0,2.39,Suv,1240000.0,Toyota Fortuner
Mitsubishi,Montero,2018,Diesel,Automatic,24000.0,2.4,Suv,1248000.0,Mitsubishi Montero
Toyota,Fortuner,2016,Diesel,Automatic,45000.0,2.39,Suv,1248000.0,Toyota Fortuner
Geely,Okavango,2021,Gasoline,Dual-clutch,20000.0,1.48,Suv,1249000.0,Geely Okavango
Toyota,86,2014,Gasoline,Automatic,40000.0,2.0,Coupe,1250000.0,Toyota 86
Toyota,Fortuner,2016,Diesel,Automatic,18000.0,2.39,Suv,1250000.0,Toyota Fortuner
Audi,Q5,2014,Diesel,Automatic,49000.0,1.98,Suv,1250000.0,Audi Q5
Nissan,NV350,2018,Diesel,Automatic,55372.0,2.49,Van,1250000.0,Nissan NV350
Toyota,Hilux,2018,Diesel,Manual,44000.0,2.39,Pickup-trucks,1250000.0,Toyota Hilux
Geely,Okavango,2021,Gasoline,Dual-clutch,29000.0,1.48,Suv,1250000.0,Geely Okavango
Toyota,Innova,2021,Diesel,Manual,3000.0,2.76,Mpv,1250000.0,Toyota Innova
Toyota,Hilux,2017,Diesel,Automatic,41000.0,2.76,Pickup-trucks,1250000.0,Toyota Hilux
Toyota,Fortuner,2017,Diesel,Automatic,95000.0,2.39,Suv,1250000.0,Toyota Fortuner
Audi,A4,2014,Diesel,Automatic,35000.0,1.97,Sedan,1250000.0,Audi A4
Ford,Ranger,2019,Diesel,Automatic,60000.0,2.0,Pickup-trucks,1250000.0,Ford Ranger
Nissan,NP300,2022,Diesel,Automatic,5379.0,2.5,Pickup-trucks,1255000.0,Nissan NP300
Nissan,NP300,2019,Diesel,Automatic,1.0,2.5,Pickup-trucks,1258000.0,Nissan NP300
Toyota,Hiace,2023,Diesel,Manual,4000.0,3.0,Van,1259000.0,Toyota Hiace
Isuzu,mu-X,2019,Diesel,Automatic,19000.0,1.9,Suv,1268000.0,Isuzu mu-X
Toyota,Hilux,2021,Diesel,Automatic,28000.0,2.39,Pickup-trucks,1268000.0,Toyota Hilux
Toyota,Fortuner,2019,Diesel,Automatic,35000.0,2.39,Suv,1268000.0,Toyota Fortuner
Toyota,Hiace,2023,Diesel,Manual,2800.0,3.0,Van,1270000.0,Toyota Hiace
Toyota,Fortuner,2017,Diesel,Automatic,70000.0,2.39,Suv,1270000.0,Toyota Fortuner
Nissan,NV350,2018,Diesel,Automatic,50000.0,2.49,Minivans,1270000.0,Nissan NV350
Mitsubishi,Montero,2022,Diesel,Manual,5000.0,2.44,Suv,1278000.0,Mitsubishi Montero
Nissan,Terra,2020,Diesel,Automatic,19000.0,2.5,Suv,1278000.0,Nissan Terra
Toyota,Hilux,2023,Diesel,Automatic,32000.0,2.39,Pickup-trucks,1280000.0,Toyota Hilux
Toyota,Hilux,2021,Diesel,Manual,72000.0,2.39,Pickup-trucks,1280000.0,Toyota Hilux
Toyota,Fortuner,2018,Diesel,Automatic,31000.0,2.39,Suv,1280000.0,Toyota Fortuner
Nissan,Terra,2020,Diesel,Automatic,27523.0,2.49,Suv,1280000.0,Nissan Terra
Nissan,Terra,2019,Diesel,Automatic,68000.0,2.5,Suv,1280000.0,Nissan Terra
Nissan,NV350,2018,Diesel,Manual,63000.0,2.49,Minivans,1280000.0,Nissan NV350
Honda,Odyssey,2016,Gasoline,Automatic,20000.0,3.5,Van,1288000.0,Honda Odyssey
MINI,Cooper,2010,Gasoline,Automatic,1.0,2.0,Hatchback,1288000.0,MINI Cooper
Toyota,Fortuner,2019,Diesel,Automatic,28000.0,2.39,Suv,1288000.0,Toyota Fortuner
Mazda,3,2020,Gasoline,Automatic,20000.0,2.0,Hatchback,1290000.0,Mazda 3
Nissan,Terra,2019,Diesel,Automatic,40000.0,2.49,Suv,1290000.0,Nissan Terra
Mitsubishi,Montero,2018,Diesel,Automatic,9000.0,2.4,Suv,1290000.0,Mitsubishi Montero
Nissan,Terra,2019,Diesel,Automatic,23799.0,2.49,Suv,1295000.0,Nissan Terra
Toyota,Hiace,2019,Diesel,Manual,27000.0,2.76,Van,1295000.0,Toyota Hiace
Honda,CR-V,2018,Diesel,Automatic,30000.0,1.6,Suv,1298000.0,Honda CR-V
Toyota,Fortuner,2019,Diesel,Automatic,16000.0,2.39,Suv,1298000.0,Toyota Fortuner
Toyota,Fortuner,2019,Diesel,Automatic,19000.0,2.39,Suv,1298000.0,Toyota Fortuner
Mercedes-Benz,A-Class,2017,Gasoline,Automatic,36000.0,1.6,Hatchback,1298000.0,Mercedes-Benz A-Class
Chrysler,300C,2013,Gasoline,Automatic,25000.0,3.6,Sedan,1298000.0,Chrysler 300C
Nissan,NV350,2019,Diesel,Automatic,39000.0,2.49,Van,1298000.0,Nissan NV350
Nissan,Terra,2019,Diesel,Automatic,31000.0,2.49,Suv,1298000.0,Nissan Terra
Nissan,Terra,2020,Diesel,Automatic,29000.0,2.49,Suv,1298000.0,Nissan Terra
Ford,Expedition,2014,Gasoline,Automatic,45000.0,5.4,Suv,1298000.0,Ford Expedition
Toyota,Fortuner,2019,Diesel,Automatic,35000.0,2.39,Suv,1298000.0,Toyota Fortuner
Honda,CR-V,2017,Diesel,Automatic,40000.0,1.6,Suv,1300000.0,Honda CR-V
Toyota,Fortuner,2015,Diesel,Automatic,15400.0,2.39,Suv,1300000.0,Toyota Fortuner
Toyota,Fortuner,2017,Diesel,Automatic,49000.0,2.4,Suv,1300000.0,Toyota Fortuner
Honda,CR-V,2017,Gasoline,Cvt,11400.0,2.0,Suv,1300000.0,Honda CR-V
Toyota,Fortuner,2020,Diesel,Automatic,28000.0,2.39,Suv,1320000.0,Toyota Fortuner
Toyota,Fortuner,2016,Diesel,Automatic,30000.0,2.39,Suv,1325000.0,Toyota Fortuner
Toyota,Hiace,2018,Diesel,Automatic,1.0,2.98,Van,1330000.0,Toyota Hiace
Toyota,Fortuner,2020,Diesel,Automatic,21000.0,2.39,Suv,1332000.0,Toyota Fortuner
BMW,5,2014,Diesel,Automatic,35000.0,2.0,Sedan,1338000.0,BMW 5
Nissan,Terra,2019,Diesel,Automatic,46000.0,2.49,Suv,1340000.0,Nissan Terra
Toyota,Hilux,2021,Diesel,Automatic,22000.0,2.39,Pickup-trucks,1345000.0,Toyota Hilux
Ford,Explorer,2017,Gasoline,Automatic,26000.0,2.3,Suv,1345000.0,Ford Explorer
BMW,3,2014,Diesel,Automatic,45000.0,2.0,Sedan,1350000.0,BMW 3
Kia,Carnival,2018,Diesel,Automatic,120000.0,2.15,Mpv,1350000.0,Kia Carnival
Toyota,Fortuner,2017,Diesel,Automatic,57000.0,2.39,Suv,1350000.0,Toyota Fortuner
Nissan,Terra,2019,Diesel,Automatic,27000.0,2.49,Suv,1350000.0,Nissan Terra
Toyota,Fortuner,2020,Diesel,Automatic,29000.0,2.39,Suv,1350000.0,Toyota Fortuner
Ford,Everest,2020,Diesel,Automatic,60000.0,2.0,Suv,1350000.0,Ford Everest
Toyota,Hilux,2022,Diesel,Automatic,30000.0,2.4,Pickup-trucks,1350000.0,Toyota Hilux
Toyota,Hilux,2021,Diesel,Automatic,18000.0,2.39,Pickup-trucks,1355000.0,Toyota Hilux
Ford,Everest,2019,Diesel,Automatic,23000.0,2.0,Suv,1358000.0,Ford Everest
Ford,Explorer,2018,Gasoline,Automatic,53000.0,2.3,Suv,1358000.0,Ford Explorer
Toyota,Fortuner,2019,Diesel,Automatic,23000.0,2.39,Suv,1365000.0,Toyota Fortuner
Toyota,86,2017,Gasoline,Manual,36000.0,2.0,Coupe,1368000.0,Toyota 86
Toyota,Fortuner,2018,Diesel,Automatic,30000.0,2.39,Suv,1380000.0,Toyota Fortuner
Nissan,Terra,2019,Diesel,Automatic,1.0,2.49,Suv,1388000.0,Nissan Terra
Jeep,Commander,2010,Diesel,Automatic,40000.0,3.0,Suv,1388000.0,Jeep Commander
Subaru,WRX,2019,Gasoline,Cvt,30000.0,2.0,Sedan,1388000.0,Subaru WRX
Toyota,Hiace,2016,Diesel,Automatic,38000.0,2.98,Van,1390000.0,Toyota Hiace
Kia,Grand,2018,Diesel,Automatic,60000.0,2.2,Mpv,1390000.0,Kia Grand
BMW,M3,1995,Gasoline,Automatic,17000.0,4.0,Coupe,1395000.0,BMW M3
Infiniti,QX80,2010,Gasoline,Automatic,80000.0,5.6,Suv,1398000.0,Infiniti QX80
Mercedes-Benz,GLK,2011,Diesel,Automatic,69000.0,2.14,Suv,1398000.0,Mercedes-Benz GLK
Nissan,NP300,2020,Diesel,Automatic,21000.0,2.5,Pickup-trucks,1398000.0,Nissan NP300
Nissan,NV350,2020,Diesel,Automatic,26000.0,2.49,Van,1398000.0,Nissan NV350
Subaru,BRZ,2016,Gasoline,Automatic,28000.0,2.0,Coupe,1398000.0,Subaru BRZ
Toyota,Hilux,2020,Diesel,Automatic,40000.0,2.39,Pickup-trucks,1398000.0,Toyota Hilux
Mercedes-Benz,S-Class,2007,Gasoline,Automatic,1.0,3.5,Sedan,1400000.0,Mercedes-Benz S-Class
Ford,Ranger,2020,Diesel,Automatic,35000.0,2.0,Pickup-trucks,1400000.0,Ford Ranger
Ford,Explorer,2016,Gasoline,Automatic,40000.0,3.5,Suv,1420000.0,Ford Explorer
Toyota,Hiace,2020,Diesel,Manual,18000.0,2.76,Van,1420000.0,Toyota Hiace
Toyota,Hilux,2019,Diesel,Manual,1.0,2.76,Pickup-trucks,1428000.0,Toyota Hilux
Nissan,Terra,2020,Diesel,Automatic,17000.0,2.49,Suv,1428000.0,Nissan Terra
Toyota,Fortuner,2019,Diesel,Automatic,49000.0,2.39,Suv,1428000.0,Toyota Fortuner
Toyota,FJ,2014,Gasoline,Automatic,19000.0,4.0,Suv,1450000.0,Toyota FJ
Jeep,Renegade,2020,Gasoline,Automatic,11000.0,1.4,Suv,1450000.0,Jeep Renegade
Mazda,CX-9,2018,Gasoline,Automatic,74000.0,2.5,Suv,1450000.0,Mazda CX-9
Hyundai,Grand,2018,Diesel,Automatic,1.0,2.5,Van,1458000.0,Hyundai Grand
Nissan,Terra,2020,Diesel,Automatic,32000.0,2.49,Suv,1468000.0,Nissan Terra
Nissan,Terra,2020,Diesel,Automatic,28000.0,2.49,Suv,1468000.0,Nissan Terra
Toyota,Hiace,2020,Diesel,Manual,30000.0,2.76,Van,1468000.0,Toyota Hiace
Toyota,Hiace,2017,Diesel,Automatic,13800.0,2.98,Van,1478000.0,Toyota Hiace
Hyundai,Grand,2015,Diesel,Automatic,1.0,2.5,Minivans,1488000.0,Hyundai Grand
Toyota,Innova,2022,Diesel,Automatic,7000.0,2.76,Mpv,1490000.0,Toyota Innova
Toyota,Fortuner,2020,Diesel,Automatic,54000.0,2.39,Suv,1490000.0,Toyota Fortuner
Toyota,Fortuner,2020,Diesel,Automatic,28000.0,2.39,Suv,1498000.0,Toyota Fortuner
Toyota,Hilux,2018,Diesel,Automatic,57000.0,2.76,Pickup-trucks,1498000.0,Toyota Hilux
Ford,Ranger,2019,Diesel,Automatic,20000.0,2.0,Pickup-trucks,1498000.0,Ford Ranger
Mercedes-Benz,A-Class,2017,Gasoline,Automatic,20000.0,1.6,Hatchback,1500000.0,Mercedes-Benz A-Class
Nissan,Terra,2019,Diesel,Automatic,17000.0,2.49,Suv,1500000.0,Nissan Terra
Ford,Ranger,2023,Diesel,Automatic,15000.0,2.0,Pickup-trucks,1500000.0,Ford Ranger
Ford,Ranger,2019,Diesel,Automatic,43000.0,2.0,Pickup-trucks,1500000.0,Ford Ranger
Chery,Tiggo,2023,Gasoline,Cvt,400.0,1.5,Suv,1500000.0,Chery Tiggo
MINI,5,2015,Gasoline,Automatic,33180.0,2.0,Hatchback,1500000.0,MINI 5
Subaru,XV,2022,Gasoline,Cvt,18000.0,2.0,Suv,1500000.0,Subaru XV
Ford,Ranger,2023,Diesel,Automatic,8000.0,2.0,Pickup-trucks,1518000.0,Ford Ranger
Toyota,86,2016,Gasoline,Automatic,34000.0,2.0,Coupe,1525000.0,Toyota 86
Toyota,Hiace,2018,Diesel,Automatic,1.0,2.98,Van,1528000.0,Toyota Hiace
Subaru,WRX,2015,Gasoline,Manual,20000.0,2.46,Sedan,1550000.0,Subaru WRX
Ford,Explorer,2018,Gasoline,Automatic,41856.0,3.5,Suv,1550000.0,Ford Explorer
BMW,X5,2010,Diesel,Automatic,60000.0,2.99,Suv,1550000.0,BMW X5
Toyota,Fortuner,2021,Diesel,Automatic,14000.0,2.39,Suv,1558000.0,Toyota Fortuner
Honda,CR-V,2018,Gasoline,Cvt,15000.0,2.0,Suv,1560000.0,Honda CR-V
Mitsubishi,Montero,2020,Diesel,Automatic,30000.0,2.44,Suv,1560000.0,Mitsubishi Montero
Toyota,Fortuner,2022,Diesel,Automatic,20000.0,2.39,Suv,1598000.0,Toyota Fortuner
Toyota,Sienna,2011,Gasoline,Automatic,55000.0,3.5,Mpv,1600000.0,Toyota Sienna
Toyota,Fortuner,2019,Diesel,Manual,35044.0,2.39,Suv,1600000.0,Toyota Fortuner
Ford,Ranger,2019,Diesel,Automatic,20000.0,2.0,Pickup-trucks,1600000.0,Ford Ranger
Ford,Everest,2023,Diesel,Automatic,8000.0,2.0,Suv,1600000.0,Ford Everest
Honda,Pilot,2016,Gasoline,Automatic,38000.0,3.5,Suv,1600000.0,Honda Pilot
Mitsubishi,Pajero,2015,Diesel,Automatic,60000.0,3.2,Suv,1620000.0,Mitsubishi Pajero
Toyota,Hiace,2016,Diesel,Automatic,20000.0,2.98,Van,1630000.0,Toyota Hiace
Hyundai,Santa,2019,Diesel,Automatic,15000.0,2.2,Suv,1650000.0,Hyundai Santa
Toyota,Fortuner,2018,Diesel,Automatic,75000.0,2.76,Suv,1650000.0,Toyota Fortuner
Mazda,MX-5,2016,Gasoline,Automatic,19000.0,2.0,Convertibles,1650000.0,Mazda MX-5
Ford,Ranger,2020,Diesel,Automatic,16000.0,2.0,Pickup-trucks,1650000.0,Ford Ranger
Nissan,Terra,2019,Diesel,Automatic,1.0,2.49,Suv,1680000.0,Nissan Terra
Hyundai,Grand,2019,Diesel,Automatic,37000.0,2.5,Minivans,1680000.0,Hyundai Grand
BMW,X3,2013,Gasoline,Automatic,50000.0,2.0,Suv,1680000.0,BMW X3
Lexus,NX,2016,Gasoline,Automatic,58000.0,2.5,Suv,1695000.0,Lexus NX
MINI,Cooper,2016,Gasoline,Automatic,1.0,2.0,Hatchback,1698000.0,MINI Cooper
Jaguar,XF,2010,Gasoline,Automatic,20000.0,2.0,Sedan,1698000.0,Jaguar XF
Toyota,Fortuner,2021,Diesel,Automatic,15000.0,2.39,Suv,1698000.0,Toyota Fortuner
Mercedes-Benz,GLA-Class,2017,Gasoline,Automatic,14000.0,1.6,Suv,1699000.0,Mercedes-Benz GLA-Class
Ford,Everest,2022,Diesel,Automatic,20000.0,2.0,Suv,1700000.0,Ford Everest
Ford,Ranger,2021,Diesel,Automatic,9000.0,2.0,Pickup-trucks,1700000.0,Ford Ranger
Toyota,Hiace,2018,Diesel,Manual,158.0,2.98,Van,1720000.0,Toyota Hiace
Toyota,FJ,2015,Gasoline,Automatic,50000.0,4.0,Suv,1728000.0,Toyota FJ
Ford,Ranger,2019,Diesel,Automatic,19000.0,2.0,Pickup-trucks,1748000.0,Ford Ranger
Mercedes-Benz,C-Class,2013,Gasoline,Automatic,30000.0,1.99,Sedan,1750000.0,Mercedes-Benz C-Class
Mazda,CX-9,2018,Gasoline,Automatic,22000.0,2.5,Suv,1750000.0,Mazda CX-9
Peugeot,3008,2021,Gasoline,Automatic,7500.0,1.6,Suv,1750000.0,Peugeot 3008
Toyota,GR86,2019,Gasoline,Automatic,7000.0,2.4,Coupe,1750000.0,Toyota GR86
Ford,Explorer,2018,Gasoline,Automatic,20000.0,2.3,Suv,1750000.0,Ford Explorer
Mitsubishi,Montero,2020,Diesel,Automatic,40000.0,2.44,Suv,1758000.0,Mitsubishi Montero
Ford,Ranger,2019,Diesel,Automatic,14000.0,2.0,Pickup-trucks,1778000.0,Ford Ranger
Toyota,Corolla,2022,Gasoline,Cvt,1000.0,1.8,Crossover,1780000.0,Toyota Corolla
Nissan,NV350,2018,Diesel,Automatic,17900.0,2.49,Van,1780000.0,Nissan NV350
Mercedes-Benz,GLA-Class,2015,Gasoline,Automatic,7000.0,1.32,Suv,1790000.0,Mercedes-Benz GLA-Class
Ford,Everest,2022,Diesel,Automatic,11000.0,2.0,Suv,1795000.0,Ford Everest
Mercedes-Benz,E200,2014,Gasoline,Automatic,16000.0,2.0,Luxury-vehicles,1798000.0,Mercedes-Benz E200
Mercedes-Benz,S-Class,2012,Gasoline,Automatic,64000.0,3.5,Sedan,1798000.0,Mercedes-Benz S-Class
Jeep,Grand,2013,Diesel,Automatic,1.0,3.0,Suv,1798000.0,Jeep Grand
MINI,Clubman,2017,Gasoline,Automatic,1.0,1.6,Station-wagon,1798000.0,MINI Clubman
Toyota,Hilux,2020,Diesel,Automatic,20000.0,2.76,Pickup-trucks,1798000.0,Toyota Hilux
GMC,Yukon,2002,Gasoline,Automatic,1.0,5.3,Suv,1800000.0,GMC Yukon
Mercedes-Benz,SL-Class,2003,Gasoline,Automatic,1.0,5.46,Convertibles,1800000.0,Mercedes-Benz SL-Class
BMW,3,2014,Diesel,Automatic,15000.0,2.0,Sedan,1800000.0,BMW 3
Jeep,Grand,2014,Diesel,Automatic,55000.0,3.0,Suv,1800000.0,Jeep Grand
Mazda,MX-5,2016,Gasoline,Automatic,23000.0,2.0,Convertibles,1800000.0,Mazda MX-5
Toyota,Hiace,2019,Diesel,Automatic,70000.0,2.8,Van,1800000.0,Toyota Hiace
Toyota,FJ,2016,Gasoline,Automatic,55000.0,4.0,Suv,1800000.0,Toyota FJ
BMW,5,2016,Diesel,Automatic,56000.0,2.0,Sedan,1800000.0,BMW 5
Ford,Explorer,2016,Gasoline,Automatic,17313.0,3.5,Suv,1800000.0,Ford Explorer
Ford,Explorer,2014,Gasoline,Automatic,80000.0,3.5,Suv,1800000.0,Ford Explorer
Subaru,WRX,2018,Gasoline,Manual,2000.0,2.0,Sedan,1815000.0,Subaru WRX
Honda,Odyssey,2019,Gasoline,Cvt,4000.0,2.36,Mpv,1830000.0,Honda Odyssey
Ford,Everest,2022,Diesel,Automatic,20001.0,2.0,Suv,1830000.0,Ford Everest
Toyota,Sequoia,2010,Gasoline,Automatic,59000.0,5.7,Suv,1850000.0,Toyota Sequoia
Ford,Ranger,2021,Diesel,Automatic,14000.0,2.0,Pickup-trucks,1850000.0,Ford Ranger
Toyota,Fortuner,2019,Diesel,Automatic,8000.0,2.76,Suv,1850000.0,Toyota Fortuner
Mazda,CX-5,2023,Gasoline,Automatic,4800.0,2.5,Crossover,1850000.0,Mazda CX-5
Nissan,370Z,2010,Gasoline,Automatic,6000.0,3.7,Coupe,1880000.0,Nissan 370Z
Ford,Everest,2020,Diesel,Automatic,11000.0,2.0,Suv,1880000.0,Ford Everest
