key,make_encoded,model_encoded,transmission_encoded,body_type_encoded,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Honda Civic,0.09567337,0.021328458,0.15234613,0.209628275,0,1,20000,1.5,950000,1583000,4
Honda Civic,0.09567337,0.021328458,0.232784887,0.209628275,0,1,1,1.6,980000,1583000,4
Honda Civic,0.09567337,0.021328458,0.15234613,0.209628275,0,1,29000,1.8,988000,1583000,4
Honda Civic,0.09567337,0.021328458,0.15234613,0.209628275,0,1,8250,1.5,990888,1583000,4
Honda Civic,0.09567337,0.021328458,0.15234613,0.209628275,0,1,24000,1.5,1058000,1583000,4
Honda Civic,0.09567337,0.021328458,0.15234613,0.209628275,0,1,10000,1.5,1080000,1583000,4
Honda Civic,0.09567337,0.021328458,0.15234613,0.209628275,0,1,8000,1.5,1150000,1583000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,50000,1.5,690000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,40000,1.5,675000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,30000,1.5,680000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,10000,1.5,830000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,15000,1.5,838000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,53000,1.5,658000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,44000,1.5,678000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.371115174,0,1,1,1.5,685000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,1,1.5,685000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,34000,1.5,638000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,53000,1.5,658000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,44000,1.5,678000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.371115174,0,1,1,1.5,685000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,1,1.5,685000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,50000,1.5,720000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,41000,1.5,720000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.371115174,0,1,88000,1.5,720000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,30000,1.5,730000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.056063376,0,1,60000,1.5,730000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,10000,1.5,830000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.606337599,0.371115174,0,1,15000,1.5,838000,1090000,4
Honda BR-V,0.09567337,0.013406459,0.15234613,0.371115174,0,1,25000,1.5,950000,1090000,4
Honda Brio,0.09567337,0.005484461,0.15234613,0.060329068,0,1,30000,1.2,580000,735000,4
Honda Brio,0.09567337,0.005484461,0.232784887,0.060329068,0,1,120000,1.34,295000,735000,4
Honda Brio,0.09567337,0.005484461,0.232784887,0.209628275,0,1,67000,1.3,320000,735000,4
Honda Brio,0.09567337,0.005484461,0.232784887,0.060329068,0,1,73000,1.2,340000,735000,4
Honda Brio,0.09567337,0.005484461,0.232784887,0.060329068,0,1,12000,1.2,480000,735000,4
Honda Brio,0.09567337,0.005484461,0.15234613,0.060329068,0,1,16000,1.2,698000,735000,4
Honda Brio,0.09567337,0.005484461,0.15234613,0.060329068,0,1,25000,1.2,700000,735000,4
Honda Brio,0.09567337,0.005484461,0.15234613,0.060329068,0,1,16000,1.2,698000,735000,4
Honda Brio,0.09567337,0.005484461,0.15234613,0.060329068,0,1,25000,1.2,700000,735000,4
Honda HR-V,0.09567337,0.010359537,0.606337599,0.056063376,0,1,60000,1.8,590000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.606337599,0.371115174,0,1,35000,1.8,650000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.606337599,0.056063376,0,1,49000,1.8,598000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,30000,1.8,660000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.606337599,0.371115174,0,1,32000,1.8,670000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.371115174,0,1,40000,1.5,670000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,35000,1.8,680000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,55000,1.8,613000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,30000,1.8,620000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,30000,1.8,660000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.606337599,0.371115174,0,1,32000,1.8,670000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.371115174,0,1,40000,1.5,670000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,35000,1.8,680000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,12000,1.8,710000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.606337599,0.371115174,0,1,70000,1.8,710000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,20000,1.8,950000,1389000,4
Honda HR-V,0.09567337,0.010359537,0.15234613,0.056063376,0,1,3000,1.8,978000,1389000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,60000,1.5,535000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,40000,1.5,595000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,60000,1.5,530000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,1,0,37000,1.5,648000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,27000,1.5,668000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,68000,1.5,520000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.060329068,0,1,150,1.5,150000,973000,4
Honda City,0.09567337,0.030469226,0.232784887,0.209628275,0,1,90000,1.3,220000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,84000,1.5,240000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,90000,1.5,355000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,85390,1.5,410000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,75000,1.5,435000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,55000,1.5,440000,973000,4
Honda City,0.09567337,0.030469226,0.232784887,0.209628275,0,1,70000,1.3,450000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,66000,1.5,450000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,80,1.5,450000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,82230,1.5,475000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,95000,1.5,479000,973000,4
Honda City,0.09567337,0.030469226,0.232784887,0.209628275,0,1,50000,1.5,510000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,70000,1.5,520000,973000,4
Honda City,0.09567337,0.030469226,0.232784887,0.209628275,0,1,44000,1.5,528000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,40000,1.5,530000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,55000,1.5,535000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,35000,1.5,545000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,47000,1.5,548000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,55000,1.5,550000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,40000,1.5,550000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,9000,1.5,598000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,28000,1.5,675000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,27000,1.5,678000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,21000,1.5,688000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,7500,1.5,695000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,56000,1.5,698000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,21000,1.5,608000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,69000,1.5,608000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,1,1.5,618000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,13000,1.5,625000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,51000,1.5,628000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,39000,1.5,650000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,35000,1.5,650000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,28000,1.5,675000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,27000,1.5,678000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,21000,1.5,688000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,7500,1.5,695000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,56000,1.5,698000,973000,4
Honda City,0.09567337,0.030469226,0.606337599,0.209628275,0,1,20000,1.5,728000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,28000,1.5,748000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,6000,1.5,890000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,5000,1.5,920000,973000,4
Honda City,0.09567337,0.030469226,0.15234613,0.209628275,0,1,5000,1.5,940000,973000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.056063376,0,1,60000,2,740000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.056063376,0,1,56000,2,638000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.001218769,0.371115174,0,0,120000,1.99,210000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,0,1,100000,2.4,220000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,0,1,1,2,250000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,0,1,55000,2.4,250000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.001218769,0.371115174,0,0,150000,1.99,298000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,100000,1.5,300000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.232784887,0.371115174,0,1,95000,2,335000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,1,0,63731,1.6,350000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,55000,1.5,450000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,0,1,80000,2,480000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,0,1,102448,2.4,510000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,95000,1.5,548000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,1,0,89800,1.6,580000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,0,1,27538,2,775000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.056063376,0,1,60000,2,780000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,53000,1.5,800000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,1,0,65000,1.6,1078000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,50000,1.5,1150000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,1,0,30000,1.6,1298000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.606337599,0.371115174,1,0,40000,1.6,1300000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,11400,2,1300000,2100000,4
Honda CR-V,0.09567337,0.014625229,0.15234613,0.371115174,0,1,15000,2,1560000,2100000,4
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,17000,2.8,1120000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,126000,2.5,558000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.371115174,1,0,7000,2.8,1230000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.371115174,1,0,10000,2.8,1198000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,50000,2.8,740000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,83280,2.8,660000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,60000,2.5,820000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,70000,2.8,850000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,53000,2.8,850000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,0,1,120000,2,299000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,0,1,151000,2,330000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,0,1,1,2,410000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,106000,2.5,420000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,138900,2.8,425000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,0,1,77000,2,458000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,0,1,90000,2,480000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,85000,2.8,530000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,0,1,60000,2,540000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,60000,2.5,550000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,0,1,63000,2,589000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,0,1,90000,2,589000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,60000,2.5,670000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,45000,2.5,680000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,110000,2.8,680000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,1,2.5,688000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,145000,2.8,700000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,30000,2.5,620000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,55000,2.8,628000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,1,2.5,650000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,67000,2.8,650000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,60000,2.5,670000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,45000,2.5,680000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,110000,2.8,680000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,1,2.5,688000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,145000,2.8,700000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,58000,2.49,728000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,31000,2.76,739000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,85000,2.76,750000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,98000,2.8,760000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,26000,2.5,768000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,40000,2.8,780000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,20000,2.8,788000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,85000,2.8,790000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,60000,2.5,820000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,70000,2.8,850000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,53000,2.8,850000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,1,2.76,858000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,65000,2.8,860000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,41000,2.76,867000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,40000,2.8,875000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,44000,2.76,880000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,1,2.76,888000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,0,1,7500,2,898000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,50000,2.8,900000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,60000,2.8,900000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,1,2.8,920000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,1,2.76,928000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,28000,2.8,930000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,0,1,36000,2,938000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,69706,2.8,950000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,30000,2.8,950000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,20000,2.76,960000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,38000,2.76,968000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,18000,2.76,979000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,1,2.76,988000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,55000,2.8,999000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,28000,2.76,1028000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,84,2.76,1030000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,11000,2.76,1030000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,12000,2.76,1049000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,10000,2.8,1080000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,13000,2.76,1098000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,35000,2.8,1100000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,28000,2.76,1130000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,13708,2.76,1175000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,7000,2.76,1190000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,25000,2.76,1200000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.232784887,0.162705667,1,0,3000,2.76,1250000,1261000,9
Toyota Innova,0.349786715,0.048141377,0.606337599,0.162705667,1,0,7000,2.76,1490000,1261000,9
Toyota Camry,0.349786715,0.005484461,0.606337599,0.209628275,0,1,60000,2.5,520000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.606337599,0.209628275,0,1,30000,2.5,1490000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.15234613,0.209628275,0,1,110000,2.49,335000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.606337599,0.209628275,0,1,35000,2.4,370000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.232784887,0.209628275,0,1,60000,2.39,458000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.232784887,0.209628275,0,1,118000,2.39,560000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.606337599,0.209628275,0,1,51000,2.5,700000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.606337599,0.209628275,0,1,51000,2.5,700000,2442000,9
Toyota Camry,0.349786715,0.005484461,0.606337599,0.209628275,0,1,51000,2.49,858000,2442000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,50000,1.5,720000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,50000,1.5,780000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,40000,1.5,680000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,90000,1.5,740000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,40000,1.5,710000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,29000,1.5,898000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.162705667,0,1,41000,1.5,758000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.371115174,0,1,90000,1.5,810000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.371115174,0,1,35000,1.5,815000,1202000,9
Toyota Rush,0.349786715,0.01889092,0.606337599,0.371115174,0,1,46000,1.5,830000,1202000,9
