key,make,model,transmission,body_type,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Mitsubishi Xpander,762397.431722846,846836.1612921098,1102810.8291457286,875357.4906382348,0,1,35000.0,1.5,958000.0,1068000.0,4
Mitsubishi Xpander,762397.431722846,846836.1612921098,1102810.8291457286,875357.4906382348,0,1,5000.0,1.5,995000.0,1068000.0,4
Mitsubishi Xpander,762397.431722846,846836.1612921098,1102810.8291457286,875357.4906382348,0,1,9000.0,1.5,998000.0,1068000.0,4
Mitsubishi Xpander,762397.431722846,846836.1612921098,1102810.8291457286,875357.4906382348,0,1,28000.0,1.5,1050000.0,1068000.0,4
Mitsubishi Xpander,762397.431722846,846836.1612921098,1102810.8291457286,875357.4906382348,0,1,987.0,1.5,1130000.0,1068000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,30000.0,2.4,1250000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,30000.0,2.5,725000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,92000.0,2.5,520000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,72000.0,2.5,655000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,72000.0,2.5,655000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,81000.0,2.48,735000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,79326.0,2.5,750000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,32000.0,2.4,908000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,21000.0,2.4,978000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,16000.0,2.5,990000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,6000.0,2.4,1040000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,26000.0,2.48,1058000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,753252.8193717279,1131717.701128078,1,0,8000.0,2.4,1100000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,80000.0,2.4,1150000.0,825000.0,4
Mitsubishi Strada,762397.431722846,940366.5460847975,1102810.8291457286,1131717.701128078,1,0,15000.0,2.4,1180000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,933577.5290924041,1,0,12000.0,2.2,768000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,933577.5290924041,1,0,7000.0,2.2,750000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,369235.0,2.5,300000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,99154.0,2.5,378000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,40000.0,2.5,460000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,1.0,2.5,480000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,120000.0,2.5,480000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,1160.0,2.5,520000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,80000.0,2.2,550000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,84000.0,2.5,558000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,49000.0,2.5,568000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,180000.0,2.5,570000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,58000.0,2.5,570000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,30000.0,2.5,698000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,34380.0,2.5,698000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,1.0,2.5,648000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,30000.0,2.5,698000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,34380.0,2.5,698000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,1118522.8235383262,1,0,50000.0,2.27,720000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,8000.0,2.5,728000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,7000.0,2.2,770000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,875357.4906382348,1,0,7000.0,2.5,780000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,1118522.8235383262,1,0,19000.0,2.27,798000.0,825000.0,4
Mitsubishi L300,762397.431722846,760383.2539660034,753252.8193717279,1118522.8235383262,1,0,30000.0,2.27,898000.0,825000.0,4
Mitsubishi Outlander,762397.431722846,889738.8168638346,1102810.8291457286,1086439.880131363,0,0,35000.0,2.4,440000.0,2998000.0,4
Mazda 2,915757.3480211259,843458.0688998596,1102810.8291457286,704313.6279069788,0,1,50000.0,1.5,420000.0,1250000.0,1
Mazda 2,915757.3480211259,843458.0688998596,1102810.8291457286,704313.6279069788,0,1,40000.0,1.5,420000.0,1250000.0,1
Mazda 2,915757.3480211259,843458.0688998596,753252.8193717279,704313.6279069788,0,1,103000.0,1.3,250000.0,1250000.0,1
Mazda 2,915757.3480211259,843458.0688998596,1102810.8291457286,540023.2803815576,0,1,116000.0,1.5,300000.0,1250000.0,1
Mazda 2,915757.3480211259,843458.0688998596,1102810.8291457286,540023.2803815576,0,1,80000.0,1.5,430000.0,1250000.0,1
Mazda 2,915757.3480211259,843458.0688998596,1102810.8291457286,704313.6279069788,0,1,65000.0,1.5,478000.0,1250000.0,1
Mazda CX-3,915757.3480211259,918066.7146751636,1102810.8291457286,825412.2457536869,0,1,53000.0,2.0,650000.0,1510000.0,1
Mazda CX-3,915757.3480211259,918066.7146751636,1102810.8291457286,540023.2803815576,0,1,38000.0,2.0,715000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,20000.0,1.5,990000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,60000.0,1.5,540000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,704313.6279069788,0,1,10000.0,2.0,998000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,10300.0,2.0,950000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,704313.6279069788,0,1,90000.0,2.0,75000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,704313.6279069788,0,1,60000.0,1.5,550000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,704313.6279069788,0,1,60000.0,1.5,560000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,52884.0,2.0,560000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,50000.0,1.5,570000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,704313.6279069788,0,1,55000.0,1.5,759000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,20000.0,1.5,1050000.0,1510000.0,1
Mazda 3,915757.3480211259,890038.372971831,1102810.8291457286,540023.2803815576,0,1,20000.0,2.0,1290000.0,1510000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,60000.0,2.0,680000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,70000.0,2.0,610000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,44000.0,2.5,750000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,1086439.880131363,0,1,48000.0,2.0,520000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,74000.0,2.0,508000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,56000.0,2.5,595000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,67800.0,2.5,725000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,1,0,56000.0,2.2,780000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,23000.0,2.0,795000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,40000.0,2.0,1190000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,4800.0,2.5,1850000.0,1950000.0,1
Mazda CX-5,915757.3480211259,947160.5748240685,1102810.8291457286,825412.2457536869,0,1,10000.0,2.0,2100000.0,1950000.0,1
Mazda CX-9,915757.3480211259,1074276.5016000876,1102810.8291457286,1086439.880131363,0,1,94841.0,2.5,1099000.0,2790000.0,1
Mazda CX-9,915757.3480211259,1074276.5016000876,1102810.8291457286,1086439.880131363,0,1,95000.0,2.5,1100000.0,2790000.0,1
Mazda CX-9,915757.3480211259,1074276.5016000876,1102810.8291457286,1086439.880131363,0,1,74000.0,2.5,1450000.0,2790000.0,1
Mazda CX-9,915757.3480211259,1074276.5016000876,1102810.8291457286,1086439.880131363,0,1,22000.0,2.5,1750000.0,2790000.0,1
Mazda CX-9,915757.3480211259,1074276.5016000876,1102810.8291457286,1086439.880131363,0,1,25000.0,2.5,1900000.0,2790000.0,1
Mazda CX-9,915757.3480211259,1074276.5016000876,1102810.8291457286,1086439.880131363,0,1,10000.0,2.5,2000000.0,2790000.0,1
Mazda MX-5,915757.3480211259,1065946.449833922,1102810.8291457286,1146403.9556182208,0,1,19000.0,2.0,1650000.0,2230000.0,1
Mazda MX-5,915757.3480211259,1065946.449833922,1102810.8291457286,1146403.9556182208,0,1,23000.0,2.0,1800000.0,2230000.0,1
Geely Coolray,967932.2845885183,936662.4267406744,1102810.8291457286,825412.2457536869,0,1,16000.0,1.5,680000.0,1083000.0,4
Geely Coolray,967932.2845885183,936662.4267406744,1102810.8291457286,825412.2457536869,0,1,2000.0,1.5,768000.0,1083000.0,4
Geely Coolray,967932.2845885183,936662.4267406744,1080744.0643533627,825412.2457536869,0,1,20100.0,1.48,750000.0,1083000.0,4
Geely Coolray,967932.2845885183,936662.4267406744,1080744.0643533627,825412.2457536869,0,1,16000.0,1.48,928000.0,1083000.0,4
Geely Coolray,967932.2845885183,936662.4267406744,1080744.0643533627,825412.2457536869,0,1,20000.0,1.48,950000.0,1083000.0,4
Geely Coolray,967932.2845885183,936662.4267406744,1080744.0643533627,825412.2457536869,0,1,11000.0,1.48,1049000.0,1083000.0,4
Geely Okavango,967932.2845885183,987907.487260012,1102810.8291457286,825412.2457536869,0,1,15000.0,1.5,888000.0,1363000.0,4
Geely Okavango,967932.2845885183,987907.487260012,1080744.0643533627,1086439.880131363,0,1,15000.0,1.48,1045000.0,1363000.0,4
Geely Okavango,967932.2845885183,987907.487260012,1080744.0643533627,1086439.880131363,0,1,20000.0,1.48,1200000.0,1363000.0,4
Geely Okavango,967932.2845885183,987907.487260012,1080744.0643533627,1086439.880131363,0,1,20000.0,1.48,1249000.0,1363000.0,4
Geely Okavango,967932.2845885183,987907.487260012,1080744.0643533627,1086439.880131363,0,1,29000.0,1.48,1250000.0,1363000.0,4
Geely Azkarra,967932.2845885183,982115.833661563,1080744.0643533627,825412.2457536869,0,1,22000.0,1.48,1150000.0,1568000.0,4
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,1118522.8235383262,1,0,30000.0,2.5,930000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,1118522.8235383262,1,0,31000.0,2.5,1238000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,30000.0,2.49,828000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,40000.0,2.49,830000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,35000.0,2.49,750000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,1.0,2.49,768000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,30000.0,2.49,828000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,40000.0,2.49,830000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,56000.0,2.49,868000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,81000.0,2.49,870000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,31000.0,2.49,888000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,2.0,2.49,898000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,222000.0,2.49,916000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,1.0,2.49,920000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,1.0,2.49,938000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,3000.0,2.49,948000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,10000.0,2.49,960000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,1.0,2.49,998000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,4100.0,2.49,998000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,14000.0,2.49,1038000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,31000.0,2.49,1088000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,1102810.8291457286,1118522.8235383262,1,0,65000.0,2.49,1099000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,1102810.8291457286,1118522.8235383262,1,0,55372.0,2.49,1250000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,1102810.8291457286,875357.4906382348,1,0,50000.0,2.49,1270000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,753252.8193717279,875357.4906382348,1,0,63000.0,2.49,1280000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,1102810.8291457286,1118522.8235383262,1,0,39000.0,2.49,1298000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,1102810.8291457286,1118522.8235383262,1,0,26000.0,2.49,1398000.0,1260000.0,2
Nissan NV350,1128038.596034793,1004043.2201101638,1102810.8291457286,1118522.8235383262,1,0,17900.0,2.49,1780000.0,1260000.0,2
Nissan Navara,1128038.596034793,959424.7167830489,1102810.8291457286,1131717.701128078,1,0,47000.0,2.5,878000.0,1115000.0,2
Nissan Navara,1128038.596034793,959424.7167830489,1102810.8291457286,1131717.701128078,1,0,20000.0,2.5,1090000.0,1115000.0,2
Nissan Navara,1128038.596034793,959424.7167830489,1102810.8291457286,1131717.701128078,1,0,74000.0,2.5,950000.0,1115000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,20000.0,1.5,420000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,678251.5520286055,704313.6279069788,0,1,115000.0,1.0,270000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,100000.0,1.5,305000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,753252.8193717279,704313.6279069788,0,1,65000.0,1.5,345000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,753252.8193717279,704313.6279069788,0,1,75000.0,1.0,350000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,753252.8193717279,704313.6279069788,0,1,25000.0,1.5,369000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,72000.0,1.5,370000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,753252.8193717279,704313.6279069788,0,1,40000.0,1.5,378000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,753252.8193717279,704313.6279069788,0,1,30000.0,1.2,380000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,150000.0,1.5,430000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,34000.0,1.5,458000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,28000.0,1.5,508000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,5000.0,1.5,548000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,1102810.8291457286,704313.6279069788,0,1,11547.0,1.5,560000.0,839000.0,2
Nissan Almera,1128038.596034793,758945.6700383286,678251.5520286055,704313.6279069788,0,1,7000.0,1.0,795000.0,839000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,71000.0,2.5,1098000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,83000.0,2.5,1068000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,66000.0,2.5,1118000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,753252.8193717279,1086439.880131363,1,0,28000.0,2.49,979000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,56000.0,2.5,998000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,105000.0,2.5,1080000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,65000.0,2.49,1150000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,30000.0,2.49,1220000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,19000.0,2.5,1278000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,27523.0,2.49,1280000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,68000.0,2.5,1280000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,40000.0,2.49,1290000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,23799.0,2.49,1295000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,31000.0,2.49,1298000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,29000.0,2.49,1298000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,46000.0,2.49,1340000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,27000.0,2.49,1350000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,1.0,2.49,1388000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,17000.0,2.49,1428000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,32000.0,2.49,1468000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,28000.0,2.49,1468000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,17000.0,2.49,1500000.0,1729000.0,2
Nissan Terra,1128038.596034793,1140349.4621013657,1102810.8291457286,1086439.880131363,1,0,1.0,2.49,1680000.0,1729000.0,2
Nissan Patrol,1128038.596034793,1207439.7139520692,1102810.8291457286,1086439.880131363,1,0,60000.0,3.0,1600000.0,4758000.0,2
Nissan Patrol,1128038.596034793,1207439.7139520692,1102810.8291457286,1086439.880131363,1,0,75000.0,3.0,930000.0,4758000.0,2
Nissan Patrol,1128038.596034793,1207439.7139520692,1102810.8291457286,1086439.880131363,1,0,48000.0,3.0,1100000.0,4758000.0,2
Nissan Patrol,1128038.596034793,1207439.7139520692,1102810.8291457286,1086439.880131363,0,1,100000.0,5.55,2200000.0,4758000.0,2
Nissan Patrol,1128038.596034793,1207439.7139520692,1102810.8291457286,1086439.880131363,0,1,25000.0,5.55,3400000.0,4758000.0,2
Nissan Patrol,1128038.596034793,1207439.7139520692,1102810.8291457286,1086439.880131363,0,1,13800.0,5.55,4108000.0,4758000.0,2
Nissan GT-R,1128038.596034793,1480431.2904718448,1102810.8291457286,1982512.0189325728,0,1,16000.0,3.8,4980000.0,12445000.0,2
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,50000.0,2.8,720000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,60000.0,2.8,645000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,40000.0,2.8,770000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,40000.0,2.8,905000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,70000.0,2.8,560000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,32000.0,2.78,828000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,90000.0,2.78,840000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,90000.0,1.34,850000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,120000.0,1.34,510000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,70000.0,2.78,590000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,50000.0,1.34,670000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,1.0,2.78,670000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,60000.0,2.78,690000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,70000.0,1.34,695000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,1.0,2.78,698000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,46831.0,1.34,700000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,75000.0,1.34,700000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,72000.0,2.78,625000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,90000.0,2.78,630000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,73000.0,2.78,650000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,50000.0,1.34,670000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,1.0,2.78,670000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,60000.0,2.78,690000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,70000.0,1.34,695000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,1.0,2.78,698000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,46831.0,1.34,700000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,75000.0,1.34,700000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,56000.0,2.78,720000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,35000.0,1.34,750000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,678251.5520286055,1086439.880131363,0,1,45000.0,1.34,775000.0,1518888.0,4
Chevrolet Trailblazer,1045745.8476480882,771249.0792547355,1102810.8291457286,1086439.880131363,1,0,40000.0,2.78,790000.0,1518888.0,4
